bootstrap_replication,delta_tess,tess_promising,tess_matched_random,pi_promising,pi_matched_random,pi_base,pi_full,activation_rate,cov_activation_increment,trigger_threshold,trigger_tie_probability,incremental_gain_rate,reverse_transition_rate,reference_unique_repetitions,evaluation_unique_repetitions
11912,0.7508893023697691,6.43152141425253,5.680632111882761,0.281,0.25276708,0.1918,0.3132,0.5022,0.02823292000000001,0.5285111111111112,1.0,0.1242,0.0028,3180.0,3118.0
11913,0.6744623097323279,6.344945748264725,5.670483438532397,0.2778,0.252378,0.194,0.3096,0.505,0.025422,0.5287999999999999,1.0,0.1172,0.0016,3183.0,3159.0
11914,0.8553242641516992,6.50214833688921,5.646824072737511,0.2836,0.25147016,0.1912,0.3138,0.4916,0.03212984,0.5295444444444444,0.6666666666666666,0.1244,0.0018,3172.0,3142.0
11915,0.9145523010119119,6.787242770146432,5.87269046913452,0.294,0.26009216,0.1936,0.3248,0.5068,0.033907839999999995,0.5288222222222222,1.0,0.1318,0.0006,3141.0,3155.0
11916,0.7278914478276075,6.837012058759519,6.109120610931911,0.2958,0.26901104,0.2,0.3316,0.5244,0.02678896,0.5278222222222223,0.5,0.1338,0.0022,3166.0,3162.0
11917,0.7913582367887768,6.540284462008593,5.748926225219816,0.285,0.25538008,0.1966,0.3124,0.5076,0.02961992,0.5288444444444445,0.3333333333333333,0.1178,0.002,3161.0,3152.0
11918,0.7924999428289379,6.480389712146011,5.687889769317073,0.2828,0.25304519999999997,0.1948,0.3144,0.487,0.029754799999999998,0.5289222222222222,0.2,0.1202,0.0006,3142.0,3150.0
11919,0.7607557458021574,6.6770971339657645,5.916341388163607,0.29,0.26174696000000003,0.2,0.3254,0.4924,0.028253039999999993,0.5290388888888888,0.6666666666666666,0.1284,0.003,3151.0,3167.0
11920,0.7875397519318481,6.748620971687355,5.961081219755507,0.2926,0.2634392,0.2038,0.3212,0.508,0.0291608,0.5289888888888888,1.0,0.1196,0.0022,3202.0,3160.0
11921,0.7730883613011406,6.458655344514577,5.685566983213437,0.282,0.25295619999999996,0.1934,0.3144,0.4922,0.029043799999999995,0.5289999999999999,0.25,0.1226,0.0016,3155.0,3180.0
11922,0.6439009187857918,6.567570296758232,5.92366937797244,0.286,0.2620244,0.204,0.323,0.4876,0.023975600000000007,0.5294333333333334,1.0,0.1212,0.0022,3162.0,3144.0
11923,0.7138037632613692,6.447797240225983,5.7339934769646135,0.2816,0.25480952,0.1964,0.3122,0.5044,0.026790480000000005,0.5285,1.0,0.1184,0.0026,3154.0,3175.0
11924,0.7607056908787975,6.721080741445464,5.960375050566666,0.2916,0.26341252000000004,0.203,0.3232,0.5026,0.028187479999999994,0.5291611111111112,1.0,0.1216,0.0014,3169.0,3138.0
11925,0.8138045671471765,6.633212533001914,5.8194079658547375,0.2884,0.2580672,0.2002,0.3182,0.4904,0.0303328,0.5286111111111111,0.4,0.1186,0.0006,3149.0,3189.0
11926,0.7428448253447799,6.8148766879498766,6.072031862605097,0.295,0.26761908,0.1988,0.3354,0.5038,0.02738091999999999,0.5291555555555555,1.0,0.1382,0.0016,3130.0,3192.0
11927,0.7852819627824834,6.809346769958972,6.024064807176488,0.2948,0.26581491999999995,0.204,0.3266,0.5042,0.02898508000000001,0.5283333333333333,1.0,0.1242,0.0016,3159.0,3145.0
11928,0.8463040552550796,6.50759178959698,5.661287734341901,0.2838,0.25202528,0.1898,0.3146,0.4986,0.031774720000000006,0.5282555555555556,1.0,0.126,0.0012,3130.0,3152.0
11929,0.756280859551052,6.721080741445464,5.964799881894412,0.2916,0.26357968,0.1998,0.3254,0.5078,0.028020320000000015,0.5288888888888889,0.75,0.1284,0.0028,3152.0,3185.0
11930,0.786182919005264,6.60583473641421,5.819651817408946,0.2874,0.25807648,0.197,0.3178,0.5056,0.029323519999999985,0.5283277777777777,1.0,0.1226,0.0018,3193.0,3164.0
11931,0.792564089283144,6.909126078869653,6.116561989586509,0.2984,0.26929000000000003,0.2026,0.3326,0.513,0.029109999999999997,0.5283555555555556,0.8,0.1314,0.0014,3159.0,3181.0
11932,0.6984312085005104,6.743109812429106,6.044678603928595,0.2924,0.2665908,0.2082,0.3222,0.5122,0.025809199999999997,0.5283333333333333,0.5,0.1172,0.0032,3195.0,3165.0
11933,0.7925252081150367,6.754133689311028,5.9616084811959915,0.2928,0.26345912,0.1994,0.3256,0.5076,0.029340879999999986,0.5282555555555556,1.0,0.1276,0.0014,3146.0,3178.0
11934,0.8372881443381335,6.803818420071869,5.966530275733736,0.2946,0.26364504,0.1998,0.3244,0.5124,0.030954960000000004,0.5281666666666667,1.0,0.1268,0.0022,3180.0,3157.0
11935,0.7751286269300168,6.5239312729500245,5.748802646020008,0.2844,0.25537536,0.1938,0.317,0.4998,0.029024639999999997,0.5283944444444444,0.75,0.1238,0.0006,3173.0,3161.0
11936,0.7549303487912651,6.959207890830811,6.204277542039546,0.3002,0.27257024,0.2126,0.3314,0.5048,0.02762975999999999,0.528988888888889,0.5,0.1218,0.003,3172.0,3140.0
11937,0.8484499330578892,6.404425196205915,5.555975263148026,0.28,0.24797392000000001,0.1884,0.3088,0.4948,0.032026080000000005,0.5286333333333333,1.0,0.122,0.0016,3162.0,3147.0
11938,0.724114155526288,6.50214833688921,5.778034181362922,0.2836,0.256491,0.1968,0.315,0.505,0.027109,0.5287777777777778,0.3333333333333333,0.1194,0.0012,3159.0,3164.0
11939,0.7590138076799864,6.7320921654864145,5.973078357806428,0.292,0.26389231999999996,0.2012,0.325,0.5064,0.02810768000000001,0.5287166666666666,1.0,0.1258,0.002,3174.0,3145.0
11940,0.7483738954146721,6.6770971339657645,5.928723238551092,0.29,0.26221568,0.206,0.3164,0.5092,0.027784320000000008,0.5285111111111112,0.5,0.1114,0.001,3166.0,3140.0
11941,0.6891711060265724,6.7320921654864145,6.042921059459842,0.292,0.26652468,0.2048,0.3282,0.5002,0.025475320000000003,0.5287777777777778,1.0,0.125,0.0016,3171.0,3155.0
11942,0.6250519386708637,6.721080741445464,6.0960288027746,0.2916,0.26852,0.2144,0.3244,0.492,0.023080000000000003,0.5291222222222223,0.5,0.1108,0.0008,3185.0,3083.0
11943,0.832386702953646,6.770681201193884,5.938294498240238,0.2934,0.26257780000000003,0.199,0.3244,0.507,0.030822199999999994,0.5283055555555556,1.0,0.1272,0.0018,3192.0,3155.0
11944,0.8854620865374754,6.578495332486115,5.69303324594864,0.2864,0.25324224,0.1872,0.3144,0.5192,0.033157759999999994,0.5279444444444444,1.0,0.129,0.0018,3169.0,3181.0
11945,0.7712332922526279,6.189000620371555,5.417767328118927,0.272,0.24262376,0.1832,0.302,0.5002,0.029376240000000005,0.5287999999999999,0.75,0.1194,0.0006,3164.0,3168.0
11946,0.8882412257827621,6.9146843756275365,6.026443149844774,0.2986,0.26590448,0.205,0.3296,0.4888,0.03269552,0.5285722222222222,1.0,0.1256,0.001,3185.0,3168.0
11947,0.9022795228603435,6.781720683791366,5.879441160931022,0.2938,0.26034831999999997,0.1954,0.3226,0.5106,0.03345168,0.5285,1.0,0.1284,0.0012,3188.0,3166.0
11948,0.8838905108982207,6.5130367626099535,5.629146251711733,0.284,0.25079112,0.1818,0.3182,0.5058,0.033208879999999996,0.5285,0.2,0.138,0.0016,3173.0,3167.0
11949,0.8715270675026492,6.62225680034708,5.750729732844431,0.288,0.25544896,0.1894,0.3178,0.5144,0.03255104,0.5289333333333333,0.8,0.1306,0.0022,3147.0,3170.0
11950,0.7692907312529291,6.534831874713585,5.765541143460656,0.2848,0.2560144,0.1912,0.3198,0.504,0.02878560000000001,0.5282222222222221,1.0,0.1302,0.0016,3175.0,3138.0
11951,0.8003242659354246,6.875809535735241,6.075485269799817,0.2972,0.2677488,0.2046,0.3242,0.528,0.029451199999999997,0.5280222222222223,0.6666666666666666,0.1206,0.001,3138.0,3133.0
11952,0.7617785931394572,6.5239312729500245,5.762152679810567,0.2844,0.25588508,0.1964,0.3158,0.4982,0.028514919999999992,0.5288222222222222,1.0,0.1216,0.0022,3187.0,3182.0
11953,0.8658462211823501,6.616781241893386,5.750935020711036,0.2878,0.2554568,0.1934,0.3158,0.507,0.0323432,0.5286833333333333,0.4,0.1238,0.0014,3164.0,3165.0
11954,0.7211560242427577,6.382775304201772,5.661619279959014,0.2792,0.252038,0.1964,0.3088,0.495,0.027162,0.5290388888888888,0.3333333333333333,0.1144,0.002,3160.0,3121.0
11955,0.8028608261241859,7.037369553499075,6.234508727374889,0.303,0.27369736,0.2158,0.3322,0.4974,0.029302639999999998,0.5290444444444444,0.5,0.1172,0.0008,3194.0,3165.0
11956,0.7752666304692033,6.7320921654864145,5.956825535017211,0.292,0.2632784,0.2026,0.3242,0.499,0.028721599999999993,0.5286444444444445,0.5,0.123,0.0014,3149.0,3163.0
11957,0.7000971661519877,6.6880837365367265,5.987986570384739,0.2904,0.264455,0.205,0.32,0.517,0.025945000000000003,0.5289333333333333,1.0,0.1166,0.0016,3142.0,3163.0
11958,0.9002052652948658,6.776200161102284,5.875994895807418,0.2936,0.26021756,0.1928,0.323,0.5178,0.033382439999999985,0.5279777777777778,0.25,0.1318,0.0016,3142.0,3150.0
11959,0.8373115031286984,6.7651638031816175,5.927852300052919,0.2932,0.26218272,0.1994,0.3226,0.5096,0.03101727999999998,0.5285222222222222,0.3333333333333333,0.1256,0.0024,3132.0,3180.0
11960,0.7548211334240174,6.600363787663217,5.8455426542392,0.2872,0.25906112,0.1984,0.318,0.5072,0.028138880000000005,0.5287888888888889,0.5,0.1204,0.0008,3132.0,3208.0
11961,0.6937443110705477,6.7265856760426,6.032841364972052,0.2918,0.26614536,0.2046,0.3258,0.5078,0.025654639999999992,0.5282222222222221,0.3333333333333333,0.1226,0.0014,3161.0,3176.0
11962,0.7501206467915464,6.704575257959604,5.954454611168058,0.291,0.2631888,0.201,0.324,0.5056,0.027811199999999994,0.5282555555555555,1.0,0.1254,0.0024,3212.0,3183.0
11963,0.7748433237848706,6.970354675437629,6.195511351652758,0.3006,0.27224307999999997,0.2098,0.3376,0.4886,0.028356920000000008,0.5285777777777778,1.0,0.1298,0.002,3197.0,3132.0
11964,0.7918302406242024,6.344945748264725,5.5531155076405225,0.2778,0.24786360000000002,0.189,0.3072,0.498,0.029936400000000002,0.5284777777777778,1.0,0.1208,0.0026,3172.0,3178.0
11965,0.9658982839528623,6.83147585944751,5.8655775754946475,0.2956,0.25982216,0.199,0.3242,0.4858,0.03577784,0.5291222222222223,1.0,0.127,0.0018,3118.0,3168.0
11966,0.8197337587296518,7.104615584227557,6.284881825497905,0.3054,0.27557156,0.2094,0.3368,0.5194,0.029828439999999998,0.5281944444444444,1.0,0.1296,0.0022,3151.0,3177.0
11967,0.7862087289422668,6.842549830632066,6.0563411016897994,0.296,0.2670294,0.2034,0.326,0.519,0.0289706,0.5277000000000001,0.75,0.1234,0.0008,3139.0,3179.0
11968,0.8464941774838737,6.948067475815542,6.101573298331668,0.2998,0.26872799999999997,0.2102,0.3282,0.496,0.031072000000000002,0.5283111111111111,1.0,0.1198,0.0018,3116.0,3151.0
11969,0.7054451006403548,7.015005655725564,6.309560555085209,0.3022,0.276488,0.2144,0.3344,0.5174,0.025712000000000006,0.5283277777777777,1.0,0.1212,0.0012,3199.0,3170.0
11970,0.7502356931029119,6.970354675437629,6.220118982334717,0.3006,0.27316108,0.2102,0.3376,0.4942,0.02743891999999999,0.5287111111111111,1.0,0.1286,0.0012,3169.0,3204.0
11971,0.7832083028772212,6.458655344514577,5.675447041637356,0.282,0.25256832,0.1968,0.3096,0.4944,0.02943168,0.5292666666666667,1.0,0.1142,0.0014,3161.0,3150.0
11972,0.8589056414155429,6.447797240225983,5.58889159881044,0.2816,0.24924256,0.188,0.3136,0.4876,0.03235744000000001,0.5292444444444444,0.8571428571428571,0.1274,0.0018,3154.0,3138.0
