replication,seed,roc_auc,average_precision,pauc_fpr_0_10
405,2301576523,0.7378454037902021,0.47523386427446423,0.575628147982601
406,1969696566,0.7390878351812534,0.48013576083819204,0.5740223405884374
407,804458615,0.7477337422348037,0.48795452628101366,0.5771594591574477
408,3148925653,0.7454163717857986,0.4785008825234808,0.5733518746145856
409,2773085851,0.7341747267437289,0.4624974574953924,0.5727476275023488
410,2261972721,0.7438389557285524,0.47321925286175803,0.5767124818415466
411,421243942,0.7301030117165997,0.46712434124975244,0.5720854388861988
412,3506891420,0.7410741527089721,0.47574448971262595,0.5711335427504832
413,1076063910,0.7435291342297712,0.48284726952661017,0.5766048761914222
414,799149157,0.741069434615082,0.4654962518573466,0.565546326301718
415,1777184094,0.7393174490839034,0.48471666582920625,0.575893023429061
416,3718213945,0.7401179523472518,0.4685969291827094,0.5704713541343333
417,3418642883,0.7440921601006526,0.48086840505210365,0.5775650496848396
418,3062830785,0.7400345993551938,0.47691648690694133,0.575098397089681
419,25581547,0.7432256035228435,0.4650657854073973,0.569304246698369
420,658219957,0.7485161594715735,0.49217278121856367,0.5809918757734156
421,301207043,0.7382118424156641,0.47971537011099263,0.5806028399614275
422,1063315449,0.7374459385075097,0.4671738666366719,0.5724330879096775
423,793248115,0.7351356451993395,0.4763468187668344,0.5840213886923017
424,3510162425,0.7346559723205158,0.4686817666635821,0.5717957313666331
425,3100565543,0.7440040890147047,0.48246015008311705,0.5759095781444648
426,481670698,0.7421451600220178,0.47723175639140203,0.5725655256329074
427,2094269722,0.7325894471966659,0.4667686701840552,0.5721185483170063
428,1451862088,0.7431406778328222,0.478742573472697,0.5740306179461392
429,2136137546,0.7371188173311316,0.4689431952984511,0.5712245936852038
430,3707815185,0.7373940394747189,0.47724737136392914,0.5716301842125957
431,1969956715,0.7414626091059212,0.47472937292011985,0.5765055478989997
432,1733167444,0.7408634111818825,0.4760660632635639,0.5757688630635329
433,3516706111,0.7415585436816859,0.480163462234252,0.5774326119616096
434,4255352517,0.7405630258708815,0.45913061614482154,0.5693208014137727
435,2380639901,0.7344546669812063,0.46945307538625647,0.570024376818432
436,499100569,0.7444585987261145,0.46758196499768667,0.5689317656017846
437,3724694495,0.7378155225288983,0.4615121034582925,0.5736084727033436
438,1481522976,0.740044035542974,0.47192603444367087,0.5712163163275019
439,3102192452,0.7465817409766455,0.4818654075866109,0.575959242290676
440,514480180,0.7393111582920501,0.4729429487259784,0.5733353198991817
441,2932160782,0.7400511126838091,0.4788452389393363,0.5764310516796828
442,3493312718,0.7468868443815364,0.49692379926535185,0.5788397627709283
443,3399064377,0.7391098529527405,0.483688019383101,0.5771925685882553
444,2081940663,0.7425147440434064,0.47945091695266484,0.576091680013906
445,2438293783,0.7395344814028466,0.47084066115271966,0.5665396092259429
446,1230732021,0.7456444129904851,0.480293875607117,0.5764889931835959
447,1812108508,0.7461319493591256,0.48744552081281345,0.579849600410557
448,1095154228,0.7323000707714084,0.46700812299760763,0.5720274973822856
449,3660529146,0.7382448690728947,0.471482936515705,0.5725738029906093
450,638702672,0.7454839977982228,0.48310606199822637,0.5763896648911735
451,634386732,0.7445844145631831,0.47463626307321755,0.5725406935598019
452,185559071,0.730854761343084,0.464395575017307,0.5737740198573811
453,3844501955,0.7366045450971141,0.4735603304237073,0.5752556668860167
454,1852225991,0.7465896044664622,0.489097170739761,0.5787156024054001
455,196147970,0.7449775890540222,0.4874698826709653,0.5814967945932299
456,3083195883,0.7356451993394668,0.4756835375767244,0.5734843123378155
457,3735592929,0.7452842651568766,0.4835589366987345,0.5728304010793674
458,636498848,0.737840685696312,0.4777555278843663,0.576422774321981
459,741165753,0.7425163167413698,0.4802605286801398,0.5721847671786212
460,1481317465,0.7322088542895336,0.4628114946732849,0.5752556668860167
461,315855114,0.7389604466462216,0.47440598045309657,0.575098397089681
462,844971769,0.7327419988991115,0.460749591294512,0.5724827520558887
463,3436617195,0.7412675945584649,0.47570168240936106,0.5775153855386284
464,3254673362,0.7456837304395691,0.4826272333568783,0.5731697727451442
465,2315244963,0.7383989934733034,0.4665278911319307,0.57160535213949
466,316282683,0.7481796021074153,0.4896106711135936,0.5808097739039744
467,2631668927,0.73977510419124,0.4668665776762171,0.5678225996697335
468,809004292,0.7341354092946449,0.47444111849330195,0.573451202907008
469,2511801030,0.7338806322245812,0.46466688977491843,0.574245829246388
470,550538244,0.7445419517181725,0.4823768958315885,0.5767124818415466
471,1623649824,0.7432853660454509,0.4691823187135389,0.571017659742657
472,2373649938,0.7377164425572069,0.4614639958732646,0.5700492088915377
473,1819899443,0.7394511284107887,0.470670575339932,0.5729297293717899
474,3693136385,0.7392419595816623,0.4769357843940847,0.5746845292045873
475,617398124,0.7474199889911142,0.49177845520750607,0.5804207380919862
476,2030248852,0.7445828418652197,0.46824603324780245,0.5714646370585582
477,3730684560,0.7346543996225525,0.4704443753497576,0.5711997616120982
478,3374347761,0.7345907053550367,0.4601593469477805,0.57081072580011
479,2300176761,0.742093260989227,0.47405579959094646,0.5735670859148343
480,3587349272,0.7446111504285602,0.471576074766209,0.5765883214760185
481,2034695300,0.744186521978454,0.48498592695280085,0.5741216688808599
482,459127838,0.7362742785248093,0.4784217934415833,0.5740388953038411
483,912852380,0.7371675709679957,0.4703508663713168,0.5725324162020999
484,4235828804,0.7400833529920579,0.4720612356033075,0.5769939120034102
485,894845772,0.7442164032397578,0.48431067543900586,0.5774905534655227
486,3518465450,0.7371801525517023,0.4781373157057484,0.5734346481916043
487,2816052292,0.7390752535975466,0.46527975314296816,0.5728304010793674
488,3944387409,0.7391460250058977,0.47531439019638155,0.5748583537163267
489,4209818166,0.7429283636077691,0.4757798932428652,0.5742789386771955
490,2562331566,0.7403680113234253,0.4646774513051265,0.5717957313666331
491,1298973356,0.7417142407800582,0.47900660301318126,0.5742541066040898
492,1455791564,0.7466525123849964,0.47910712812579437,0.5729214520140881
493,72262293,0.7342454981520798,0.466600384254231,0.5746100329852705
494,2603804599,0.7456475583864118,0.4785456042173376,0.5741051141654561
495,3093226681,0.7339545490288589,0.4747497010404387,0.5760502932253966
496,3360400731,0.7399496736651726,0.47730593534506816,0.5754543234708617
497,2591036009,0.7422725485570496,0.48205296230455214,0.5809256569118006
498,3910013484,0.7455296060391602,0.48438760641256184,0.5721682124632175
499,3025313778,0.7425383345128568,0.480589274834287,0.5756778121288123
500,2627812328,0.7416922230085713,0.48156656328459635,0.5716632936434032
501,2718992774,0.7453157191161437,0.48945605221179256,0.5842779867810597
502,3625760739,0.7438169379570655,0.47941101720451923,0.5751728933089979
503,1233586620,0.7449477077927186,0.47533753605650253,0.573252546322163
504,536074783,0.7404906817645672,0.48258297988159693,0.5735753632725361
505,1818387396,0.7409483368719039,0.46434599254136855,0.5720192200245837
506,1040542626,0.7412959031218055,0.4827353977749406,0.5729048972986843
507,2978428646,0.742672013839742,0.4706550173602064,0.5748666310740286
508,2924200629,0.7417834394904458,0.46953780920478555,0.5706617333614763
509,89289030,0.7355602736494457,0.4669327405524423,0.5745189820505499
510,2649667000,0.7416937957065346,0.4769051161060852,0.574775580139308
511,2237752499,0.7419202642132579,0.4757073066865177,0.5750487329434698
512,1077977791,0.7357725878744986,0.4677721703201846,0.5755867611940916
513,3897447343,0.7356231815679799,0.4592029236497033,0.5703803031996126
514,2036224284,0.7362443972635055,0.47313748892708063,0.5744196537581273
515,4122537273,0.738043563733585,0.4657933860988661,0.5673838997115341
516,3176664568,0.7337233624282457,0.4689643960885502,0.5674666732885528
517,640402295,0.7402610678619173,0.4785246704812838,0.5742541066040898
518,2623042916,0.7452465204057561,0.47697007796476476,0.5785169458205551
519,3372056362,0.7390878351812535,0.46212658662165806,0.5694035749907914
520,202566839,0.7400172996775969,0.46985778373547626,0.5690724806827164
521,2826960961,0.7448407643312102,0.47689213815368137,0.574436208473531
522,4160163898,0.735036565227648,0.46648930137568284,0.5727145180715412
523,2549126604,0.7430714791224345,0.4789425811732704,0.5763565554603659
524,3138619119,0.7409986632067311,0.4779381800723168,0.577937530781424
525,1761748308,0.737672407014233,0.4826950094202975,0.5793695136638483
526,2530438431,0.7416670598411574,0.4664321978455602,0.5759095781444648
527,3965203679,0.7483431626956044,0.4828835527060114,0.5772008459459571
528,3756609817,0.7389573012502949,0.4731672196485129,0.5703306390534014
529,1129250067,0.7390359361484627,0.47369267748470645,0.574444485831233
530,3268992551,0.7388645120704569,0.4690081005684976,0.576356555460366
531,190196362,0.7428355744279311,0.49240285313414955,0.5783596760242196
532,1636080855,0.7377966501533382,0.47439375663928524,0.5752639442437185
533,4162926373,0.7425760792639774,0.4786957370737924,0.5759840743637816
534,2917770030,0.7377353149327671,0.47468505478906287,0.5755039876170729
535,1223572495,0.7396697334276952,0.4679743859670039,0.5730787218104236
536,1014748244,0.7389777463238185,0.4689127591871505,0.5717791766512293
537,4128986276,0.7487457733742235,0.4865081965930335,0.5769608025726027
538,727797592,0.7445136431548321,0.47578583854594736,0.5730373350219143
539,4180276647,0.7376661162223794,0.47240659462990797,0.5729380067294918
540,3309565881,0.7461240858693088,0.4790300449279553,0.5756115932671972
541,157897790,0.7414531729181411,0.4664745721275563,0.5742541066040898
542,170269760,0.7449791617519855,0.4832914403859293,0.5724496426250812
543,407728977,0.728536604545097,0.46680226600765184,0.5715060238470675
544,2631172293,0.740242195486357,0.47407510587602986,0.5722427086825344
545,240734471,0.7397467956278996,0.46794951136186635,0.5717295125050181
546,2765871030,0.7383093496893922,0.46302364310563493,0.5704547994189295
547,2428566288,0.7326130376661162,0.46974519398456777,0.5764972705412978
548,58050675,0.7411842415664072,0.4645257875246278,0.5724248105519756
549,1386124538,0.7432539120861839,0.4769333389904864,0.5732856557529705
550,2755785849,0.7301501926555004,0.46184684616700844,0.5692545825521577
551,1975837119,0.7439246677675552,0.47849130380581606,0.578790098624717
552,1874698827,0.7407250137611072,0.480937477520967,0.5772836195229759
553,3335095979,0.7294440512699535,0.451576220167332,0.5694780712101083
554,2503705917,0.7413666745301564,0.4673015802667385,0.5714977464893657
555,830616772,0.7346198002673585,0.4681676861492702,0.5727310727869449
556,1684875000,0.7403239757804515,0.4746596433971631,0.5730290576642124
557,378378392,0.7432161673350632,0.4715735924854616,0.5715474106355769
558,2229015387,0.7401651332861526,0.47356677648540496,0.5755702064786878
559,1276533694,0.7363812219863175,0.4733124030876177,0.5725324162020999
560,2596392304,0.735566564441299,0.46802073205660344,0.5675577242232734
561,734696917,0.7392262326020288,0.47748657385489296,0.5811905323582606
562,2553927888,0.7404843909727137,0.4699579622220455,0.5707113975076876
563,363253682,0.7411748053786271,0.4804807951448473,0.5766048761914222
564,60347338,0.7439458991900605,0.48065751266799883,0.574378266969618
565,2403264644,0.7410977431784226,0.47750513579196585,0.5719695558783725
566,1341010596,0.7405126995360543,0.4704857055513266,0.5753384404630354
567,1854309058,0.73701030117166,0.47103587790620727,0.5738402387189961
568,1460518582,0.7455657780923174,0.48931880863791194,0.5771677365151496
569,1372831303,0.7429723991507431,0.4881168842180894,0.5784921137474496
570,2246465126,0.7458016827868208,0.4791140438991178,0.5741796103847729
571,985495732,0.7431564048124557,0.478387801442515,0.5768283648493728
572,1469173097,0.7379334748761499,0.47537446659253135,0.5708521125886195
573,1112371203,0.7374113391523158,0.47395759949207233,0.5757936951366385
574,15873808,0.7350302744357946,0.46317231954675125,0.5684268467819703
575,637519614,0.7452355115200126,0.4791106272090303,0.5723503143326587
576,3247113542,0.7405095541401274,0.4682141272522685,0.5728055690062618
577,1454406630,0.7424109459778249,0.4718371714691926,0.5759178555021666
578,1532184020,0.7433750098293623,0.47638006808824823,0.5730290576642124
579,1512495888,0.745166312809625,0.48261374706081533,0.575230834812911
580,345283801,0.7461366674530157,0.4904564643071587,0.5774243346039077
581,2094214592,0.7348635684516788,0.46568903340637324,0.5723089275441493
582,3933122527,0.7339160179287567,0.4792176165692966,0.5731449406720387
583,1332704175,0.742088542895337,0.4814873665289506,0.5742292745309843
584,4276429029,0.7326523551152,0.4564586080651414,0.5659850262599173
585,3561762598,0.7439616261696941,0.4772846161929564,0.5726234671368207
586,1899650043,0.7378013682472281,0.47998506885936065,0.5772008459459571
587,2365653085,0.7372949595030275,0.48183420538521937,0.5781941288701821
588,2790682119,0.7394589919006056,0.4817353969554662,0.5806193946768312
589,2894334993,0.7356970983722576,0.4648634725689942,0.5695691221448289
590,1431094228,0.7350979004482188,0.4613419860839354,0.5705955144998613
591,2800615834,0.7449225446253046,0.48225599295243443,0.5753549951784391
592,660370213,0.7384162931509004,0.4669067748994357,0.571481191773962
593,1630154865,0.7398285759219941,0.4740500430713406,0.5752804989591223
594,2670765686,0.7418636470865771,0.4689623385758556,0.5713653087661357
595,1721114548,0.7455185971534166,0.4796729919434841,0.5783100118780083
596,991026572,0.7393190217818667,0.47167101619488305,0.5757854177789365
597,2626893792,0.7292018557835969,0.4599609259501317,0.5707776163693026
598,1518304713,0.7432570574821105,0.4728867996294434,0.5728386784370694
599,1739587956,0.7430714791224344,0.4833381859854772,0.5788397627709283
600,848225625,0.740141542816702,0.48110271765256,0.5759344102175703
601,2115155132,0.7376157898875522,0.47389167229459106,0.5718288407974407
602,3630490366,0.7379617834394905,0.4590189541145193,0.5700492088915377
603,1479522769,0.7356483447353936,0.47302377377032356,0.58083460597708
604,2876004184,0.7327435715970747,0.4563147816121115,0.5657698149596686
605,3936802271,0.7408854289533695,0.4801612358423255,0.5749825140818547
606,3476239483,0.7442918927419989,0.4839706143461331,0.5782272383009895
607,4214942688,0.7427459306440198,0.4835966724619716,0.5733684293299892
608,425877072,0.7449256900212315,0.4778368725235192,0.5756612574134085
609,192474326,0.7557128253518912,0.4867226096183415,0.577209123303659
610,229228449,0.7412046866399309,0.4758129084204819,0.5708852220194269
611,1037803617,0.7451458677361014,0.48248478910015574,0.576753868630056
612,3894654992,0.7427113312888259,0.4826483059218869,0.5764476063950865
613,2864799534,0.7295557128253517,0.4656235045485137,0.5783845080973252
614,3422054238,0.7420193441849493,0.4950520887317863,0.5819272171937274
615,1525285224,0.7478021545962099,0.48412593781936764,0.5743286028234067
616,3807857743,0.7364221121333648,0.4697120279601831,0.5748417990009229
617,497670291,0.7398254305260675,0.46796603486018357,0.5753632725361411
618,2179787760,0.7367932688527169,0.471793375137298,0.5709431635233401
619,196136226,0.7377793504757411,0.4734762626320646,0.5738567934343999
620,2142139169,0.7395525674294252,0.4793865837350777,0.5773332836691871
621,1679041072,0.7396760242195488,0.48541140999546833,0.5801144758570169
622,1686651103,0.741324211685146,0.4790116958891929,0.5748831857894323
623,2135562003,0.7402940945191476,0.48593166346941685,0.5824652454443493
624,2577826110,0.7449477077927185,0.4795738340326148,0.5765552120452109
625,1121722974,0.734577337422348,0.4642883886180582,0.5739643990845242
626,1116680804,0.7422992844224267,0.4774216318676716,0.5745438141236554
627,584317942,0.7343335692380278,0.45498003476845494,0.570819003157812
628,4139511905,0.742225367618149,0.4922598730696014,0.5793446815907426
629,3422964965,0.7362664150349925,0.4607153059737426,0.5674666732885528
630,3779534569,0.7430400251631675,0.4739294802155802,0.5740057858730336
631,1526797603,0.7407014232916569,0.48496638097106715,0.5809918757734156
632,735106547,0.7374223480380592,0.46748625505136493,0.574245829246388
633,1224352997,0.7488023905009042,0.4866892041687062,0.5775236628963303
634,2221209223,0.7411260517417629,0.4791041289102114,0.5761910083063284
635,2995463401,0.7451946213729652,0.4773287117124205,0.5755122649747748
636,4028128333,0.735049146811355,0.4724969106033667,0.570156814541662
637,1026025892,0.7356923802783675,0.48023448131112123,0.5732691010375668
638,3314225507,0.738551545175749,0.48660063527334574,0.5822500341441005
639,3665897991,0.7298057718015255,0.4588834389486135,0.571804008724335
640,2142757667,0.7363167413698201,0.48159531781015363,0.5758599139982534
641,3766022631,0.7407745537469528,0.4760844209280114,0.5741051141654561
642,3885754553,0.7286419753086419,0.4557737361539742,0.5690559259673127
643,3765559165,0.7458755995910986,0.4720136154694211,0.5710673238888682
644,2477831639,0.734824251002595,0.4612101825322293,0.5703306390534014
645,3692554212,0.7438924274593064,0.4742929630881235,0.5739064575806111
646,1448298263,0.7352693245262248,0.47477888631476406,0.5744113764004255
647,2874037493,0.7412675945584651,0.4716520145189686,0.5770684082227271
648,2977113482,0.7370669182983409,0.47002004319094326,0.5744693179043385
649,1674672867,0.7334984666194856,0.4678283320211638,0.5733353198991817
650,2343725352,0.738710387670048,0.48199513931711496,0.5807601097577632
651,4126834891,0.740075489502241,0.4801119013782321,0.5796261117526064
652,2389517501,0.7373138318785877,0.4790200601903273,0.5713404766930301
653,1256724765,0.737902020916883,0.46592018654238865,0.5778630345621071
654,1899155075,0.7380891719745225,0.4683534835951348,0.5743203254657049
655,776825806,0.7507729810489895,0.49268768060389456,0.5743534348965124
656,2797527333,0.7353982857592201,0.46491999605723355,0.565016575408798
657,3585365393,0.7382857592199419,0.48470810663727487,0.5789887552095621
658,2054796438,0.7407470315325941,0.4801414445025233,0.5756364253403029
659,4292258438,0.7412518675788315,0.4801999437581718,0.5773995025308021
660,3705911802,0.7399260831957224,0.47204077386135634,0.5719281690898631
661,2880090536,0.73449870252418,0.46863035686708,0.5738981802229093
662,1244691904,0.7392010694346152,0.46959879622327794,0.5730621670950199
663,796897863,0.7336101281748839,0.45649409808145075,0.5728800652255787
664,3815582737,0.7380765903908154,0.4729489661070246,0.5774574440347152
665,1708890037,0.7503735157662972,0.4924407953966249,0.5776809326926658
666,3089270762,0.7451600220177714,0.4797305373966164,0.5722758181133418
667,1365201798,0.7382574506566014,0.4740755052803919,0.5734843123378155
668,3114820236,0.7436643862546197,0.4871775611739363,0.5790053099249658
669,4107545316,0.7376157898875522,0.4813655483407365,0.5742954933925992
670,3970602289,0.740896437839113,0.48974904582925793,0.5796426664680101
671,1427492397,0.7375025556341905,0.4631877095720997,0.5724993067712925
672,1030073467,0.7349374852559566,0.4756784869540811,0.5752804989591223
673,3675166101,0.7385311001022254,0.48985843170406385,0.5778382024890014
674,1070236974,0.7450719509318235,0.4843518065253555,0.5746100329852705
675,4089360360,0.7454965793819297,0.4804360952106286,0.5756612574134085
676,3989381647,0.7398977746323818,0.48222623034213363,0.573848516076698
677,2321324359,0.7388786663521272,0.47181726517855327,0.5757936951366385
678,328300728,0.7464905244947708,0.48450351110122214,0.5773001742383796
679,2645130750,0.7375292914995676,0.4717994179635244,0.5718371181551425
680,319859607,0.7402878037272941,0.47580095925032445,0.5737326330688718
681,315214317,0.7357332704254148,0.47114723973086864,0.5710673238888682
682,708475799,0.7415915703389164,0.4641055686060702,0.5721599351055155
683,1835622791,0.7331493276716207,0.4707659276089914,0.5703058069802958
684,1997864734,0.7405331446095779,0.4740366470154835,0.5763731101757698
685,491323507,0.7311441377683416,0.4542033141200061,0.5711335427504832
686,769661659,0.7372981048989541,0.46903817264773373,0.574436208473531
687,3812298537,0.7400927891798381,0.4758081242691757,0.5713570314084337
688,3002187830,0.7347330345207203,0.4626471078405232,0.5720771615284969
689,1252950108,0.7349657938192969,0.4807407863303679,0.5751728933089979
690,1771770338,0.7456035228434379,0.4958114382089703,0.5788149306978226
691,516625607,0.7423983643941181,0.4759085553520891,0.5750073461549604
692,3563667819,0.7452716835731699,0.4793788051400095,0.5742623839617917
693,548392618,0.7363969489659512,0.46877486692961257,0.5705789597844576
694,4136569928,0.7417771486985923,0.47467719167751943,0.5725820803483113
695,3770620014,0.7380687269009987,0.4661680411625748,0.5736581368495549
696,3799602538,0.7355406149249037,0.4887846354821219,0.5746183103429723
697,1813707072,0.7382118424156642,0.4759552661405721,0.5760585705830985
698,367983542,0.7451867578831485,0.4795243734665634,0.5751894480244016
699,1309676608,0.7367932688527168,0.4807624336119388,0.5790880835019845
700,3872928695,0.7390705355036565,0.45885638415165325,0.5663823394296073
701,2608739604,0.7350916096563654,0.4621104018901825,0.5733560132934364
702,625246538,0.7363670677046474,0.47411223682601333,0.5724827520558887
703,3741381092,0.7377824958716679,0.4763796964477828,0.5782437930163933
704,2547339896,0.7426460643233467,0.4769145861370039,0.576356555460366
705,1371378457,0.7438877093654164,0.48202974635507667,0.5796343891103082
706,99305780,0.7359251395769442,0.4606619895257044,0.5693208014137727
707,3517634227,0.7342848156011639,0.47791453086883345,0.576414496964279
708,2262217469,0.739235668789809,0.4760351616044113,0.5730290576642124
709,3277554525,0.7361751985531179,0.4574078516859067,0.5662085149178679
710,2775631123,0.7462750648737909,0.4843747778436142,0.5776643779772621
711,922521909,0.7378501218840922,0.4791814584694234,0.5787073250476983
712,1214541857,0.7418951010458441,0.48768100172735745,0.5775071081809264
713,4118582422,0.7475914130691202,0.48242949267778557,0.5762406724525397
714,3499381322,0.736030510340489,0.45585875308199103,0.566597550729856
715,2590536721,0.7373956121726822,0.4743437254282,0.5801227532147188
716,2754163867,0.7481182668868444,0.4838619208934495,0.573128385956635
717,1469511960,0.7365589368561768,0.4512284460080718,0.5673756223538322
718,729773076,0.7345663285366045,0.4553236034216151,0.5710342144580607
719,3000543304,0.7358071872296926,0.48366271218795076,0.5801641400032281
720,3680064228,0.7408067940552017,0.4660744231465943,0.5694201297061952
721,3472005353,0.7356656444129905,0.46004114483754993,0.5685261750743927
722,738709800,0.7380875992765589,0.4709026141285846,0.5728883425832806
723,4017203175,0.7411873869623339,0.4980706581313881,0.5847332414546629
724,1616569932,0.7405991979240386,0.47884732944074837,0.5764724384681922
725,3176063671,0.744269874970512,0.479749693885146,0.5755039876170729
726,2647406026,0.7390532358260596,0.4691876760027493,0.5765717667606147
727,875830237,0.7384052842651568,0.47969784078884264,0.5726896859984356
728,2190525955,0.7483242903200441,0.4888441721797619,0.5768614742801803
729,3798234051,0.7384414563183141,0.46863707958420353,0.5701071503954508
730,2346754202,0.7385601950145474,0.4731412143603254,0.575429491397756
731,1882102801,0.7467484469607613,0.4915998213512043,0.5794274551677614
732,1702823851,0.7411669418888103,0.48591662347192294,0.5759923517214834
733,590036488,0.7342848156011639,0.4550816437231201,0.5679136506044541
734,4267421389,0.7446426043878271,0.47769753604757775,0.5726400218522243
735,944117217,0.7350192655500511,0.46218174470439094,0.5721102709593043
736,1419325706,0.7414500275222144,0.4750419338272125,0.5736746915649586
737,2344612075,0.7394070928678147,0.48498895163582006,0.574444485831233
738,757481606,0.7386962333883778,0.4747918682869967,0.5748252442855192
739,3599694932,0.7390500904301329,0.4717723988666851,0.5726234671368206
740,1558996248,0.744941417000865,0.4788549508225061,0.573128385956635
741,2259593431,0.7275473775261462,0.4627842791656144,0.5684020147088646
742,28865154,0.7430274435794606,0.48758448089291695,0.5806359493922351
743,2884198504,0.7474828969096485,0.46952863214957835,0.5708272805155139
744,2530414265,0.7423527561531807,0.4747289174832012,0.5716881257165087
745,1722146503,0.7356043091924197,0.45543472348483954,0.5653228376437673
746,2362696481,0.7463631359597389,0.4806557250725729,0.5738319613612942
747,1271561646,0.7427364944562397,0.4813817895759538,0.5792619080137239
748,1630166511,0.7459668160729731,0.4737044516912312,0.573649859491853
749,318580866,0.7383659668160729,0.4767155847345502,0.5715556879932788
750,778752138,0.7412298498073444,0.48215827671642053,0.5740306179461392
751,3637767999,0.7403916017928758,0.47024908419315975,0.5744610405466367
752,2895257514,0.738962019344185,0.48219788201875285,0.5796343891103082
753,4225150932,0.7382134151136273,0.4736675119495846,0.5733767066876911
754,1152317903,0.7417598490209956,0.4770336345199103,0.5746265877006742
755,1387987229,0.7344326492097192,0.4625371556757361,0.568642058082219
756,4029943469,0.7395407721946999,0.4663210524588055,0.5703306390534014
757,1460433931,0.7363717857985375,0.4682806104071163,0.5766297082645278
758,1946476887,0.7417692852087757,0.4921948341984268,0.5763813875334716
759,3119153121,0.7441173232680663,0.48412249088136083,0.5766214309068259
760,866703891,0.73701973735944,0.46745202613375136,0.5725241388443981
761,4117189564,0.741487772273335,0.4791718906146025,0.5809173795540987
762,3213134937,0.7409593457576472,0.47433062361095113,0.574444485831233
763,3135294232,0.7437131398914839,0.4907872023567974,0.5854533715747259
764,350492373,0.7282330738381693,0.452327004345875,0.5669038129648254
765,3663614576,0.7412738853503185,0.48369767172934613,0.5773001742383796
766,4193165601,0.7354784933553512,0.4705571017637224,0.5737243557111699
767,380002233,0.7324054415349531,0.4669490962728745,0.5740554500192449
768,3586055529,0.7413446567586695,0.47005518803571256,0.5737326330688718
769,992329628,0.7440465518597154,0.47517914629770486,0.5763648328180678
770,1371096788,0.7395690807580403,0.4665758237146328,0.5710921559619738
771,1833635485,0.741475190689628,0.47400034053218876,0.5757026442019179
772,406066005,0.7361468899897774,0.4783766083454266,0.5777140421234733
773,2891873799,0.7331626956043091,0.46925339586494047,0.5756695347711104
774,1498324533,0.7477408193756389,0.48264881603074083,0.5738899028652074
775,2773755212,0.7333569238027837,0.45710353975474416,0.5705706824267557
776,269744046,0.7357143980498545,0.4700716471809302,0.5742789386771955
777,3219987701,0.7453676181489346,0.46518681979673426,0.5691883636905427
778,769635368,0.7361799166470079,0.46806116334932624,0.5714563597008563
779,296953733,0.741722104269875,0.4795475795153574,0.5747093612776929
780,1470552752,0.7452528111976096,0.4840715755301833,0.579121192932792
781,3384199327,0.7341322638987183,0.47621159231140886,0.5791791344367051
782,69176765,0.7383235039710624,0.4701695871884491,0.5758599139982534
783,3311441326,0.7377463238185107,0.46756288883292496,0.5728800652255787
784,2407677745,0.7469041440591333,0.47876555088551576,0.5720357747399875
785,2463828100,0.7418243296374931,0.47475365174755557,0.5748169669278174
786,3151746618,0.7423480380592907,0.4766462307156779,0.575893023429061
787,3903312477,0.736043091924196,0.46699778126169206,0.5736746915649586
788,2701271610,0.7363049461350948,0.46052654802373905,0.5708355578732157
789,1918108668,0.7373924667767554,0.4713265200469694,0.579518506102482
790,1270943665,0.7362208067940551,0.4718458100060419,0.5727724595754543
791,2722026568,0.7412754580482819,0.4737637412212933,0.5767373139146522
792,345593912,0.7381426437052764,0.47234783453373974,0.5753798272515448
793,343195315,0.7420728159157033,0.46723001364210875,0.5728883425832806
794,1829280047,0.7462215931430369,0.47907024920798613,0.5739643990845242
795,175007048,0.7476165762365337,0.4826316492180359,0.5734015387607968
796,1905713434,0.744941417000865,0.48664410253472334,0.573120108598933
797,314387652,0.7426610049539986,0.4809963509448256,0.5740057858730336
798,1431614283,0.7411575057010302,0.464445078729306,0.5748086895701154
799,30801740,0.7336808995832349,0.47279674636955393,0.5737243557111699
800,1549097569,0.7447825745065659,0.4849812938476902,0.575164615951296
801,3971088753,0.7460690414405913,0.47132894974198125,0.5686586127976228
802,1801212326,0.7421042698749705,0.48523442118614246,0.5767621459877578
803,2529027633,0.7408555476920656,0.4771128813975797,0.5726151897791187
804,460228138,0.7420901155933003,0.4688984652872693,0.5724496426250812
805,2590702128,0.7345160022017773,0.4637787737904793,0.5747921348547117
806,340513449,0.7340300385311002,0.46194093278248993,0.5705706824267558
807,1068817931,0.7361248722182906,0.46043422880530777,0.5672017978420929
808,1793546650,0.7417189588739482,0.492630743753172,0.5832267623529217
809,2735382255,0.742676731933632,0.48586110184895354,0.5768863063532859
810,2897795403,0.7296123299520327,0.47527069277030953,0.573186327460548
811,3129962988,0.7360320830384526,0.4657767445381772,0.5750652876588735
812,3675438717,0.7440308248800819,0.4684490934422282,0.5715060238470675
813,1885320823,0.7338161516080837,0.49442758185228264,0.5812898606506831
814,1768902618,0.7425021624596996,0.47101854012161626,0.5728469557947712
815,1578180581,0.7376472438468191,0.4623482956943704,0.5690642033250146
816,2760269229,0.7460643233467011,0.48163932142493066,0.5741465009539655
817,985911309,0.7430699064244712,0.4753985192776895,0.5715805200663844
818,1894504967,0.7388645120704569,0.47816352024360514,0.5753218857476317
819,478672673,0.7408429661083589,0.4716872454054587,0.5717295125050181
820,1435421730,0.7443406463788629,0.4903526428508016,0.575102535768532
821,748448702,0.7424376818432019,0.47634299891012183,0.5710590465311663
