dgp,alpha,trigger_regime,reference_size,evaluation_size,outer_repetitions,true_delta_pi,mean_delta_pi,bias_delta_pi,standardized_bias_delta_pi,empirical_variance_delta_pi,exact_variance_delta_pi,empirical_to_exact_variance_ratio_delta_pi,normal_coverage_delta_pi,true_delta_s,mean_delta_s,bias_delta_s,standardized_bias_delta_s,empirical_variance_delta_s,exact_variance_delta_s,empirical_to_exact_variance_ratio_delta_s,normal_coverage_delta_s,bridge_rms_delta_pi,bridge_rms_to_empirical_sd_delta_pi,bridge_rms_delta_s,bridge_rms_to_empirical_sd_delta_s,strict_sign_reversal_frequency_delta_pi,strict_sign_reversal_frequency_delta_s,mean_interval_union_probability,mean_pathwise_disagreement_probability,cell_key,declared_trigger_cdf,benchmark_trigger_cdf,trigger_cdf_error,trigger_cdf_mcse,trigger_cdf_error_z,predicted_delta_pi_bias_from_cdf,predicted_delta_s_bias_from_cdf,finite_n_covariance_bias_delta_pi,predicted_delta_pi_bias_cdf_plus_finite_n,benchmark_mcse_delta_pi,benchmark_mcse_delta_s,benchmark_beta_delta_trigger,benchmark_maximum_density,benchmark_delta_pi,benchmark_delta_s,delta_pi_bias_fail,delta_pi_bias_excess,delta_pi_standardized_bias_mcse,delta_pi_bias_excess_in_mcse,delta_pi_variance_fail,delta_pi_variance_boundary_distance,delta_pi_variance_ratio_mcse_approx,delta_pi_variance_excess_in_mcse_approx,delta_pi_coverage_fail,delta_pi_coverage_boundary_distance,delta_pi_coverage_mcse,delta_pi_coverage_excess_in_mcse,delta_s_bias_fail,delta_s_bias_excess,delta_s_standardized_bias_mcse,delta_s_bias_excess_in_mcse,delta_s_variance_fail,delta_s_variance_boundary_distance,delta_s_variance_ratio_mcse_approx,delta_s_variance_excess_in_mcse_approx,delta_s_coverage_fail,delta_s_coverage_boundary_distance,delta_s_coverage_mcse,delta_s_coverage_excess_in_mcse,plus_one_delta_pi_fail,plus_one_delta_s_fail,plus_one_sign_delta_pi_fail,plus_one_sign_delta_s_fail
gain_coupled_k20_max_trigger,0.1,above_all_base_thresholds,3000,5000,2000,-0.03369333679716,-0.0337033231,-9.986302839978811e-06,-0.0053261862935789,3.4671066918667252e-06,3.51541627461119e-06,0.9862577916893192,0.949,-0.5000382607667793,-0.500605080279545,-0.0005668195127657,-0.0172834779371368,0.0010720256383166,0.0010755418300802,0.9967307717234196,0.951,0.0001100556361155,0.0591056074670847,0.0017502502968161,0.0534561373278603,0.0,0.0,0.0065506,0.0013506,main|gain_coupled_k20_max_trigger|0.1|above_all_base_thresholds,0.768705336666643,0.7687268,-2.146333335706352e-05,0.00013333638174247865,-0.16097131987964897,-3.126913622457163e-06,-4.765029249979729e-05,6.738667359432005e-06,3.611753736974842e-06,2.856581948813591e-05,0.00047793926823531014,0.1456863,0.36047205580589214,-0.03369333679716002,-0.5000382607667793,False,-0.19467381370642112,0.022206505709918875,-8.76652167835064,False,0.0,0.031196009795829385,0.0,False,0.0,0.004919298730510276,0.0,False,-0.1827165220628632,0.022324098769305557,-8.184721092261457,False,0.0,0.03152727733104014,0.0,False,0.0,0.004826955562256609,0.0,False,False,False,False
gain_coupled_k20_max_trigger,0.1,above_all_base_thresholds,5000,5000,2000,-0.03369333679716,-0.0337200431399999,-2.670634283997303e-05,-0.0160693492682066,2.6109154735357072e-06,2.762054599189726e-06,0.9452801817537,0.9545,-0.5000382607667793,-0.5009583250665645,-0.0009200642997851,-0.0319731732910991,0.0007764247639667,0.0008280658533451,0.9376364945254168,0.9545,8.614052086213574e-05,0.0533102952037175,0.0013323648315898,0.0478160251669338,0.0,0.0,0.0039978,0.0008253999999999,main|gain_coupled_k20_max_trigger|0.1|above_all_base_thresholds,0.768705336666643,0.7687268,-2.146333335706352e-05,0.00013333638174247865,-0.16097131987964897,-3.126913622457163e-06,-4.765029249979729e-05,6.738667359432005e-06,3.611753736974842e-06,2.856581948813591e-05,0.00047793926823531014,0.1456863,0.36047205580589214,-0.03369333679716002,-0.5000382607667793,False,-0.1839306507317934,0.021740287276778337,-8.460359717889148,False,0.0,0.029899859913178888,0.0,False,0.0,0.004659922209651143,0.0,False,-0.1680268267089009,0.02165221114026714,-7.7602617866780985,False,0.0,0.029658084848222143,0.0,False,0.0,0.004659922209651143,0.0,False,False,False,False
gain_coupled_k20_max_trigger,0.1,below_all_base_thresholds,1000,1000,2000,-0.0105019941332599,-0.0112304809999999,-0.00072848686674,-0.105108028019096,4.551056961744771e-05,4.8036535433351125e-05,0.9474157369361472,0.9585,-0.1681272352110943,-0.1816993514465514,-0.0135721162354571,-0.1203488174228652,0.0123141067056433,0.0127177852273543,0.9682587404572078,0.953,0.001266114883413,0.1876795607808447,0.0208734941932464,0.1881021238381679,0.018,0.018,0.019415,0.003973,main|gain_coupled_k20_max_trigger|0.1|below_all_base_thresholds,0.5271916934820868,0.5270798,0.00011189348208684446,0.00015788181796266474,0.7087167067793999,-2.6827226772448238e-05,-0.0004210746882896652,1.0501994133259972e-05,-1.6325232639188265e-05,5.5236614763187925e-05,0.0008911225748064207,-0.2397568318736089,0.4764445168299707,-0.010501994133259973,-0.1681272352110943,False,-0.09489197198090402,0.021764831000218532,-4.359876351897759,False,0.0,0.029967408987013878,0.0,False,0.0,0.004459694496263168,0.0,False,-0.07965118257713481,0.022002940036018003,-3.620024526120089,False,0.0,0.030626687471297164,0.0,False,0.0,0.004732388403332932,0.0,True,True,True,True
gain_coupled_k20_max_trigger,0.1,below_all_base_thresholds,3000,3000,2000,-0.0105019941332599,-0.0107058283333333,-0.0002038342000733,-0.0509391674084736,1.5678191937622827e-05,1.6012178477783708e-05,0.9791417176229784,0.9565,-0.1681272352110943,-0.1718778684430665,-0.0037506332319722,-0.0576049072110012,0.0041726083821133,0.0042392617424514,0.9842771302204368,0.955,0.0004333587491406,0.1094459210791093,0.0071186124056867,0.1102025221302376,0.0005,0.0005,0.006552,0.001359,main|gain_coupled_k20_max_trigger|0.1|below_all_base_thresholds,0.5271916934820868,0.5270798,0.00011189348208684446,0.00015788181796266474,0.7087167067793999,-2.6827226772448238e-05,-0.0004210746882896652,3.5006647110866576e-06,-2.332656206136158e-05,5.5236614763187925e-05,0.0008911225748064207,-0.2397568318736089,0.4764445168299707,-0.010501994133259973,-0.1681272352110943,False,-0.14906083259152642,0.022126248186520217,-6.736832712666463,False,0.0,0.030970923496737978,0.0,False,0.0,0.004561126505590477,0.0,False,-0.1423950927889988,0.022184196291734765,-6.418762749681015,False,0.0,0.031133360116297183,0.0,False,0.0,0.004635461142108735,0.0,False,False,False,False
gain_coupled_k20_max_trigger,0.1,below_all_base_thresholds,3000,5000,2000,-0.0105019941332599,-0.01067718554,-0.00017519140674,-0.050691679984769,1.183599492209275e-05,1.1944066997121266e-05,0.9909518194217628,0.9525,-0.1681272352110943,-0.1712709550617092,-0.0031437198506149,-0.0557440731358333,0.0031547068570095,0.0031804624846786,0.9919019237632608,0.9515,0.0003940107789347,0.1145264286047098,0.0064914997051149,0.1155754350323665,0.0,0.0,0.0065548,0.001335,main|gain_coupled_k20_max_trigger|0.1|below_all_base_thresholds,0.5271916934820868,0.5270798,0.00011189348208684446,0.00015788181796266474,0.7087167067793999,-2.6827226772448238e-05,-0.0004210746882896652,2.1003988266519947e-06,-2.4726827945796243e-05,5.5236614763187925e-05,0.0008911225748064207,-0.2397568318736089,0.4764445168299707,-0.010501994133259973,-0.1681272352110943,False,-0.149308320015231,0.022259288167209693,-6.707686197943118,False,0.0,0.03134448510964403,0.0,False,0.0,0.00475624589355933,0.0,False,-0.14425592686416672,0.022269956485849503,-6.477602547442246,False,0.0,0.03137453756103573,0.0,False,0.0,0.004803527349771207,0.0,False,False,False,False
gain_coupled_k20_max_trigger,0.1,below_all_base_thresholds,5000,5000,2000,-0.0105019941332599,-0.01045674534,4.52487932599728e-05,0.0145984304513109,9.640684097601084e-06,9.607307086670223e-06,1.003474127622835,0.949,-0.1681272352110943,-0.1676994591129472,0.000427776098147,0.008481951283767,0.0025501215471962,0.0025435570454708,1.0025808352665506,0.9485,0.0002576815247812,0.0829906862011976,0.0042256634043561,0.0836786104749435,0.0,0.0,0.0039391,0.0008010999999999,main|gain_coupled_k20_max_trigger|0.1|below_all_base_thresholds,0.5271916934820868,0.5270798,0.00011189348208684446,0.00015788181796266474,0.7087167067793999,-2.6827226772448238e-05,-0.0004210746882896652,2.1003988266519947e-06,-2.4726827945796243e-05,5.5236614763187925e-05,0.0008911225748064207,-0.2397568318736089,0.4764445168299707,-0.010501994133259973,-0.1681272352110943,False,-0.1854015695486891,0.022399488025654012,-8.27704496354335,False,0.0,0.03174057429910221,0.0,False,0.0,0.004919298730510276,0.0,False,-0.191518048716233,0.022389515797204624,-8.553916504980622,False,0.0,0.0317123188497339,0.0,False,0.0,0.004942051699446293,0.0,False,False,False,False
loss_coupled_k20_max_trigger,0.01,above_all_base_thresholds,1000,1000,2000,-0.0016092968466,-0.001745613,-0.0001363161533999,-0.2618912444513034,3.171839512066033e-07,2.709272485620271e-07,1.170734774335502,0.9275,-0.1689645517947289,-0.1845090806147035,-0.0155445288199746,-0.2788554793960257,0.0036970899022148,0.0031073971248655,1.1897706516590738,0.9255,0.0001516297645582,0.2692333519474472,0.0167813044579189,0.2759915026446196,0.0,0.0,0.019187,0.0098275,main|loss_coupled_k20_max_trigger|0.01|above_all_base_thresholds,0.9746197784690543,0.9745618,5.797846905430948e-05,4.979065974734615e-05,1.1644446839730767,3.6678918877827804e-06,0.000385429336539575,1.6092968466000015e-06,5.277188734382782e-06,3.638505590574955e-06,0.0003895498639951571,0.063263,0.06807872222799596,-0.0016092968466000016,-0.1689645517947289,True,0.061891244451303395,0.024194366847837764,2.5580848980486786,False,0.0,0.037031143171939875,0.0,False,0.0,0.005798437289477226,0.0,True,0.07885547939602566,0.02439027113070982,3.2330710459687606,False,0.0,0.0376332610162422,0.0,False,0.0,0.005871530890662162,0.0,True,True,False,False
loss_coupled_k20_max_trigger,0.01,above_all_base_thresholds,3000,3000,2000,-0.0016092968466,-0.0016650786666666,-5.578182006666494e-05,-0.1856209386879066,9.924363449299957e-08,9.030908285400904e-08,1.09893303482479,0.9425,-0.1689645517947289,-0.1752272148661338,-0.0062626630714049,-0.1945903481339774,0.0011471616537805,0.0010357990416218,1.1075137238825106,0.9435,4.843822844932135e-05,0.1537577166061344,0.0053400045739862,0.1576628302103707,0.0,0.0,0.0065151666666666,0.0032545,main|loss_coupled_k20_max_trigger|0.01|above_all_base_thresholds,0.9746197784690543,0.9745618,5.797846905430948e-05,4.979065974734615e-05,1.1644446839730767,3.6678918877827804e-06,0.000385429336539575,5.364322822000005e-07,4.204324169982781e-06,3.638505590574955e-06,0.0003895498639951571,0.063263,0.06807872222799596,-0.0016092968466000016,-0.1689645517947289,False,-0.014379061312093405,0.023440702152717076,-0.6134228069796402,False,0.0,0.03476000494823359,0.0,False,0.0,0.005205465877325487,0.0,False,-0.005409651866022602,0.023532039051923557,-0.22988453546614382,False,0.0,0.0350314180231469,0.0,False,0.0,0.005162739098579358,0.0,True,True,False,False
loss_coupled_k20_max_trigger,0.01,above_all_base_thresholds,3000,5000,2000,-0.0016092968466,-0.0016554730599999,-4.617621339999818e-05,-0.1713082323469167,7.731326219493384e-08,7.265745227714878e-08,1.064078904116066,0.9465,-0.1689645517947289,-0.1741722327663344,-0.0052076809716054,-0.1803849037851604,0.000891224416658,0.0008334669129036,1.0692978963654318,0.945,4.63421650335846e-05,0.1666668856512309,0.0051254579150584,0.1716876806646428,0.0,0.0,0.0065226,0.0032772,main|loss_coupled_k20_max_trigger|0.01|above_all_base_thresholds,0.9746197784690543,0.9745618,5.797846905430948e-05,4.979065974734615e-05,1.1644446839730767,3.6678918877827804e-06,0.000385429336539575,3.218593693200003e-07,3.989751257102781e-06,3.638505590574955e-06,0.0003895498639951571,0.063263,0.06807872222799596,-0.0016092968466000016,-0.1689645517947289,False,-0.028691767653083317,0.023065980405307576,-1.2438997670561285,False,0.0,0.033657544909715606,0.0,False,0.0,0.005031786462082825,0.0,False,-0.019615096214839617,0.023122477120384743,-0.8483129256746881,False,0.0,0.03382262521093857,0.0,False,0.0,0.005097793640389931,0.0,True,True,False,False
loss_coupled_k20_max_trigger,0.01,above_all_base_thresholds,5000,5000,2000,-0.0016092968466,-0.00163478294,-2.5486093399998367e-05,-0.1094868419914241,5.6918592060186446e-08,5.4185449712405424e-08,1.0504405216213475,0.942,-0.1689645517947289,-0.1718635562709277,-0.0028990044761988,-0.1162881625371737,0.0006549457148824,0.0006214794249731,1.0538493931810458,0.9405,2.8202959603559285e-05,0.1182136456403598,0.0031158597459748,0.121751760032685,0.0,0.0,0.0039736999999999,0.0019959,main|loss_coupled_k20_max_trigger|0.01|above_all_base_thresholds,0.9746197784690543,0.9745618,5.797846905430948e-05,4.979065974734615e-05,1.1644446839730767,3.6678918877827804e-06,0.000385429336539575,3.218593693200003e-07,3.989751257102781e-06,3.638505590574955e-06,0.0003895498639951571,0.063263,0.06807872222799596,-0.0016092968466000016,-0.1689645517947289,False,-0.09051315800857591,0.02291768445569215,-3.949489669585481,False,0.0,0.033226153525546406,0.0,False,0.0,0.005226662414964259,0.0,False,-0.08371183746282632,0.022954840373884608,-3.6468054710615228,False,0.0,0.033333978468948804,0.0,False,0.0,0.005289600646551685,0.0,False,False,False,False
loss_coupled_k20_max_trigger,0.01,below_all_base_thresholds,1000,1000,2000,-0.001729596606,-0.0024412355,-0.000711638894,-0.3436927225328934,4.121633770925212e-06,4.287248720627625e-06,0.961370342498308,0.9415,-0.1824449502302991,-0.2592313687945898,-0.0767864185642906,-0.3508495728621406,0.0466527051945417,0.0478990521571687,0.973979715537221,0.939,0.0010017006573822,0.4934046736250722,0.1069576290508959,0.4951916938774089,0.0905,0.0905,0.01897,0.0097915,main|loss_coupled_k20_max_trigger|0.01|below_all_base_thresholds,0.9039482643265628,0.903838,0.00011026432656280338,9.322814476111813e-05,1.1827364670329725,-3.3905863711239374e-06,-0.00035597604242452573,1.729596606e-06,-1.6609897651239373e-06,1.9817795715878452e-05,0.002091610227721129,-0.03074962208373673,0.1989936038751316,-0.001729596606,-0.18244495023029916,True,0.1436927225328934,0.02192453354690024,6.553969425416082,False,0.0,0.03040880272350183,0.0,False,0.0,0.0052477495176503994,0.0,True,0.15084957286214057,0.022067846695330528,6.835717818089599,False,0.0,0.030807645833443118,0.0,False,0.0,0.005351588549206677,0.0,True,True,True,True
loss_coupled_k20_max_trigger,0.01,below_all_base_thresholds,3000,3000,2000,-0.001729596606,-0.0019909843888888,-0.0002613877828888,-0.2186535700754454,1.3446559184130306e-06,1.4290829068758749e-06,0.940922259963622,0.9485,-0.1824449502302991,-0.2104831897883164,-0.0280382395580172,-0.2218952009560516,0.015077037118055,0.0159663507190562,0.9443007599764324,0.949,0.0003443362859935,0.2969458136777851,0.0365936542234392,0.2980216247495529,0.0265,0.0265,0.0065955,0.0033013333333333,main|loss_coupled_k20_max_trigger|0.01|below_all_base_thresholds,0.9039482643265628,0.903838,0.00011026432656280338,9.322814476111813e-05,1.1827364670329725,-3.3905863711239374e-06,-0.00035597604242452573,5.76532202e-07,-2.8140541691239374e-06,1.9817795715878452e-05,0.002091610227721129,-0.03074962208373673,0.1989936038751316,-0.001729596606,-0.18244495023029916,True,0.01865357007544538,0.021690115951322413,0.8600032437497459,False,0.0,0.029762015860641804,0.0,False,0.0,0.004942051699446293,0.0,True,0.021895200956051603,0.021729021606786997,1.0076478063426795,False,0.0,0.029868880131203673,0.0,False,0.0,0.004919298730510276,0.0,True,True,True,True
loss_coupled_k20_max_trigger,0.01,below_all_base_thresholds,3000,5000,2000,-0.001729596606,-0.00197485698,-0.000245260374,-0.2577517697855646,9.364936354021812e-07,9.05422870827488e-07,1.034316301891399,0.938,-0.1824449502302991,-0.2088440485866317,-0.0263990983563325,-0.2622496627782182,0.0105368499473507,0.0101332395927794,1.0398303376601257,0.936,0.0002938001726316,0.303598507031766,0.0312951728846363,0.304875101122618,0.0125,0.0125,0.0066524,0.0033533,main|loss_coupled_k20_max_trigger|0.01|below_all_base_thresholds,0.9039482643265628,0.903838,0.00011026432656280338,9.322814476111813e-05,1.1827364670329725,-3.3905863711239374e-06,-0.00035597604242452573,3.4591932120000003e-07,-3.0446670499239372e-06,1.9817795715878452e-05,0.002091610227721129,-0.03074962208373673,0.1989936038751316,-0.001729596606,-0.18244495023029916,True,0.057751769785564566,0.022741111471203414,2.539531537792003,False,0.0,0.03271613340617783,0.0,False,0.0,0.005392402062161169,0.0,True,0.062249662778218195,0.02280164837966902,2.7300509920029645,False,0.0,0.03289054613610021,0.0,False,0.0,0.00547284204047586,0.0,True,True,True,True
loss_coupled_k20_max_trigger,0.01,below_all_base_thresholds,5000,5000,2000,-0.001729596606,-0.00184421044,-0.0001146138339999,-0.1237749338827003,8.317526895109613e-07,8.57449744125525e-07,0.970030832954798,0.955,-0.1824449502302991,-0.1948043273612485,-0.0123593771309493,-0.1262752179561831,0.0093152651948144,0.0095798104314337,0.9723851282326752,0.9545,0.0002000986308898,0.219405247422162,0.0212510501040841,0.2201824924540379,0.0145,0.0145,0.0039256,0.0019637,main|loss_coupled_k20_max_trigger|0.01|below_all_base_thresholds,0.9039482643265628,0.903838,0.00011026432656280338,9.322814476111813e-05,1.1827364670329725,-3.3905863711239374e-06,-0.00035597604242452573,3.4591932120000003e-07,-3.0446670499239372e-06,1.9817795715878452e-05,0.002091610227721129,-0.03074962208373673,0.1989936038751316,-0.001729596606,-0.18244495023029916,False,-0.0762250661172997,0.022023065555853004,-3.4611469472305867,False,0.0,0.030682739971343066,0.0,False,0.0,0.004635461142108735,0.0,False,-0.07372478204381691,0.02204977469536452,-3.3435616945018456,False,0.0,0.03075720794429072,0.0,False,0.0,0.004659922209651143,0.0,True,True,True,True
loss_coupled_k20_max_trigger,0.05,above_all_base_thresholds,1000,1000,2000,-0.0224134513079999,-0.022602343,-0.000188891692,-0.0616894259244217,9.13358972821511e-06,9.375711951484628e-06,0.9741755906620851,0.953,-0.5555697890046698,-0.564183252693608,-0.0086134636889382,-0.1025517137326593,0.0069974501322222,0.0070545580260686,0.9919048232879456,0.952,0.0003465876563006,0.1146812297863257,0.0104050203527747,0.12438643705319,0.0,0.0,0.019809,0.0061,main|loss_coupled_k20_max_trigger|0.05|above_all_base_thresholds,0.8774319473974589,0.87739,4.194739745888576e-05,0.00010371923056984177,0.4044322082647875,7.668101708197201e-06,0.00019280597615713537,2.2413451307999988e-05,3.008155301619719e-05,2.1990689409579715e-05,0.0006010018561270439,0.1828028,0.23783354568178694,-0.022413451307999988,-0.5555697890046698,False,-0.1383105740755783,0.022070065594171726,-6.266885500879682,False,0.0,0.030813841497868293,0.0,False,0.0,0.004732388403332932,0.0,False,-0.09744828626734071,0.02226998903556023,-4.3757671416783115,False,0.0,0.03137462927498844,0.0,False,0.0,0.004779958158812692,0.0,False,False,False,False
loss_coupled_k20_max_trigger,0.05,above_all_base_thresholds,3000,3000,2000,-0.0224134513079999,-0.0224533726111111,-3.9921303111124795e-05,-0.0225820418742497,3.0890059651620606e-06,3.1252373171615422e-06,0.9884068477614402,0.9525,-0.5555697890046698,-0.557676685420543,-0.0021068964158732,-0.0434479116523613,0.002330972136866,0.0023515193420228,0.991262157708129,0.9485,0.0001133944358161,0.064518219107403,0.0033586412743098,0.0695656871942115,0.0,0.0,0.0065475,0.0019835,main|loss_coupled_k20_max_trigger|0.05|above_all_base_thresholds,0.8774319473974589,0.87739,4.194739745888576e-05,0.00010371923056984177,0.4044322082647875,7.668101708197201e-06,0.00019280597615713537,7.471150435999996e-06,1.5139252144197196e-05,2.1990689409579715e-05,0.0006010018561270439,0.1828028,0.23783354568178694,-0.022413451307999988,-0.5555697890046698,False,-0.1774179581257503,0.022230686536423478,-7.980768287792776,False,0.0,0.031263985912056404,0.0,False,0.0,0.00475624589355933,0.0,False,-0.1565520883476387,0.022262773386396956,-7.032011943457839,False,0.0,0.03135430132230473,0.0,False,0.0,0.004942051699446293,0.0,False,False,False,False
loss_coupled_k20_max_trigger,0.05,above_all_base_thresholds,3000,5000,2000,-0.0224134513079999,-0.02247216982,-5.87185120000111e-05,-0.0372829093646648,2.517561030464399e-06,2.480450089550074e-06,1.0149613737727157,0.9465,-0.5555697890046698,-0.5581938033940812,-0.0026240143894114,-0.0606813557962752,0.0019126675284921,0.001869915033932,1.0228633353838688,0.945,0.0001029925402813,0.0649106213348502,0.0031568454603867,0.0721827759157734,0.0,0.0,0.0066113,0.0019949,main|loss_coupled_k20_max_trigger|0.05|above_all_base_thresholds,0.8774319473974589,0.87739,4.194739745888576e-05,0.00010371923056984177,0.4044322082647875,7.668101708197201e-06,0.00019280597615713537,4.482690261599998e-06,1.21507919697972e-05,2.1990689409579715e-05,0.0006010018561270439,0.1828028,0.23783354568178694,-0.022413451307999988,-0.5555697890046698,False,-0.1627170906353352,0.02252733199662929,-7.223096399506261,False,0.0,0.03210392376659282,0.0,False,0.0,0.005031786462082825,0.0,False,-0.1393186442037248,0.022614855022571656,-6.160492475617124,False,0.0,0.032353868227265284,0.0,False,0.0,0.005097793640389931,0.0,False,False,False,False
loss_coupled_k20_max_trigger,0.05,above_all_base_thresholds,5000,5000,2000,-0.0224134513079999,-0.02243058518,-1.71338720000129e-05,-0.0125123358287135,1.897976190689312e-06,1.8751423902969256e-06,1.0121771021286392,0.947,-0.5555697890046698,-0.5565595587205551,-0.0009897697158852,-0.026350220797453,0.0014282824900252,0.0014109116052137,1.012311816521554,0.9395,6.679546381005219e-05,0.0484843513526649,0.0019765924772604,0.0523010107712952,0.0,0.0,0.0039818,0.0011752,main|loss_coupled_k20_max_trigger|0.05|above_all_base_thresholds,0.8774319473974589,0.87739,4.194739745888576e-05,0.00010371923056984177,0.4044322082647875,7.668101708197201e-06,0.00019280597615713537,4.482690261599998e-06,1.21507919697972e-05,2.1990689409579715e-05,0.0006010018561270439,0.1828028,0.23783354568178694,-0.022413451307999988,-0.5555697890046698,False,-0.1874876641712865,0.022496411959784156,-8.33411410257111,False,0.0,0.03201585534653595,0.0,False,0.0,0.005009540897128201,0.0,False,-0.173649779202547,0.022497908975297617,-7.718485277596775,False,0.0,0.03202011645509847,0.0,False,0.0,0.005331029450303197,0.0,False,False,False,False
loss_coupled_k20_max_trigger,0.05,below_all_base_thresholds,1000,1000,2000,-0.0273464945357599,-0.0283822475,-0.00103575296424,-0.1839599251041866,3.242578755201975e-05,3.1700486085014136e-05,1.0228798216235708,0.9425,-0.7061057041065899,-0.7380787856964399,-0.03197308158985,-0.209153347540227,0.0242803782225188,0.0233689582110028,1.0390013111961,0.94,0.0014059819748133,0.2469076161390154,0.0392749724546284,0.2520508493987988,0.0,0.0,0.019555,0.005903,main|loss_coupled_k20_max_trigger|0.05|below_all_base_thresholds,0.6919833493633816,0.6918658,0.00011754936338159716,0.0001460094225693534,0.8050806674874841,-9.826394365824268e-06,-0.00022908680223288427,2.734649453575999e-05,1.7520100169935723e-05,4.943908850895214e-05,0.0013113067226251044,-0.08359376931651363,0.4181123908368113,-0.02734649453575999,-0.7061057041065899,False,-0.01604007489581341,0.02261503727195216,-0.7092659058186381,False,0.0,0.03235438969832445,0.0,False,0.0,0.005205465877325487,0.0,True,0.00915334754022698,0.02279255702193262,0.4015937102370295,False,0.0,0.032864323460942986,0.0,False,0.0,0.005310367218940704,0.0,True,True,False,False
loss_coupled_k20_max_trigger,0.05,below_all_base_thresholds,3000,3000,2000,-0.0273464945357599,-0.0275722955555555,-0.0002258010197955,-0.0694630047483829,1.083427611453134e-05,1.0566828695004714e-05,1.0253100932404684,0.949,-0.7061057041065899,-0.7128458890031358,-0.0067401848965459,-0.0763682364415924,0.0080295039650987,0.0077896527370009,1.0307910039376376,0.948,0.0004674486326965,0.1420149103690848,0.0129504722861307,0.1445244244023976,0.0,0.0,0.0066246666666666,0.0019671666666666,main|loss_coupled_k20_max_trigger|0.05|below_all_base_thresholds,0.6919833493633816,0.6918658,0.00011754936338159716,0.0001460094225693534,0.8050806674874841,-9.826394365824268e-06,-0.00022908680223288427,9.115498178586664e-06,-7.108961872376047e-07,4.943908850895214e-05,0.0013113067226251044,-0.08359376931651363,0.4181123908368113,-0.02734649453575999,-0.7061057041065899,False,-0.1305369952516171,0.0226418869933633,-5.765287817657582,False,0.0,0.03243126085493899,0.0,False,0.0,0.004919298730510276,0.0,False,-0.12363176355840762,0.022702323712977462,-5.445775732980817,False,0.0,0.03260462581614867,0.0,False,0.0,0.0049646752159632785,0.0,False,False,False,False
loss_coupled_k20_max_trigger,0.05,below_all_base_thresholds,3000,5000,2000,-0.0273464945357599,-0.0276188020399999,-0.00027230750424,-0.1007312862626882,7.232736969286883e-06,7.307864064876708e-06,0.9897196917015872,0.949,-0.7061057041065899,-0.7146737897903426,-0.0085680856837526,-0.1155640667312064,0.0054322565706415,0.0054969523092652,0.9882306167156264,0.95,0.000424036961904,0.1576712020123201,0.0118910643532799,0.1613357426474798,0.0,0.0,0.0065968,0.0019695,main|loss_coupled_k20_max_trigger|0.05|below_all_base_thresholds,0.6919833493633816,0.6918658,0.00011754936338159716,0.0001460094225693534,0.8050806674874841,-9.826394365824268e-06,-0.00022908680223288427,5.469298907151998e-06,-4.35709545867227e-06,4.943908850895214e-05,0.0013113067226251044,-0.08359376931651363,0.4181123908368113,-0.02734649453575999,-0.7061057041065899,False,-0.09926871373731182,0.022245445508031383,-4.46242866664425,False,0.0,0.03130551206552493,0.0,False,0.0,0.004919298730510276,0.0,False,-0.08443593326879362,0.022228704603683345,-3.798508944817342,False,0.0,0.03125841160331293,0.0,False,0.0,0.004873397172404485,0.0,True,True,False,False
loss_coupled_k20_max_trigger,0.05,below_all_base_thresholds,5000,5000,2000,-0.0273464945357599,-0.0274937014399999,-0.00014720690424,-0.0584628820434763,6.483219278339501e-06,6.340097217002828e-06,1.0225741114746394,0.9505,-0.7061057041065899,-0.71058727462145,-0.00448157051486,-0.0655534511076916,0.0047576814898704,0.0046737916422005,1.0179489917591478,0.9525,0.0002778027328332,0.1091041219019969,0.007711959651263,0.1118065036300849,0.0,0.0,0.0039644,0.0011857999999999,main|loss_coupled_k20_max_trigger|0.05|below_all_base_thresholds,0.6919833493633816,0.6918658,0.00011754936338159716,0.0001460094225693534,0.8050806674874841,-9.826394365824268e-06,-0.00022908680223288427,5.469298907151998e-06,-4.35709545867227e-06,4.943908850895214e-05,0.0013113067226251044,-0.08359376931651363,0.4181123908368113,-0.02734649453575999,-0.7061057041065899,False,-0.1415371179565237,0.022611657518574788,-6.259475575386514,False,0.0,0.03234471987682229,0.0,False,0.0,0.004850244839180801,0.0,False,-0.1344465488923084,0.022560463113144948,-5.95938781123569,False,0.0,0.03219842417080387,0.0,False,0.0,0.00475624589355933,0.0,False,False,False,False
